year,iso3,dist,distw_harmonic,distcap,contig,comlang_off,comlang_ethno,comrelig,col_dep_ever,sibling_ever,comleg_posttrans,fta_wto,rta_type,gatt_d,wto_o,wto_d,eu_d,diplo_disagreement,scaled_sci_2021
2004,VCT,12454.0,11979.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.164,251.0
2005,VCT,12454.0,11961.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.11,251.0
2006,VCT,12454.0,11961.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.163,251.0
2007,VCT,12454.0,11961.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.3,251.0
2008,VCT,12454.0,11961.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.287,251.0
2009,VCT,12454.0,11961.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.433,251.0
2010,VCT,12454.0,11953.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.419,251.0
2011,VCT,12454.0,11953.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.419,251.0
2012,VCT,12454.0,11953.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.367,251.0
2013,VCT,12454.0,11953.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.16,251.0
2014,VCT,12454.0,11953.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.247,251.0
2015,VCT,12454.0,11951.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.11,251.0
2016,VCT,12454.0,11951.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.12,251.0
2017,VCT,12454.0,11951.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.159,251.0
2018,VCT,12454.0,11951.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.262,251.0
2019,VCT,12454.0,11951.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.029,251.0
2020,VCT,12454.0,11948.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.115,251.0
2021,VCT,12454.0,11948.0,11542.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,,251.0
1992,VEN,13019.0,12618.0,13019.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.894,
1993,VEN,13019.0,12618.0,13019.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.817,
1994,VEN,13019.0,12618.0,13019.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.091,
1995,VEN,13019.0,12625.0,13019.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.834,
1996,VEN,13019.0,12625.0,13019.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.864,
1997,VEN,13019.0,12625.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.65,
1998,VEN,13019.0,12625.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.764,
1999,VEN,13019.0,12625.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.954,
2000,VEN,13019.0,12626.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.921,
2001,VEN,13019.0,12626.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.748,
2002,VEN,13019.0,12626.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.661,
2003,VEN,13019.0,12626.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.692,
2004,VEN,13019.0,12626.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.919,
2005,VEN,13019.0,12611.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.954,
2006,VEN,13019.0,12611.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.037,
2007,VEN,13019.0,12611.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.055,
2008,VEN,13019.0,12611.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.14,
2009,VEN,13019.0,12611.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.209,
2010,VEN,13019.0,12604.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.988,
2011,VEN,13019.0,12604.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.465,
2012,VEN,13019.0,12604.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.149,
2013,VEN,13019.0,12604.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.961,
2014,VEN,13019.0,12604.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.956,
2015,VEN,13019.0,12604.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.028,
2016,VEN,13019.0,12604.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.144,
2017,VEN,13019.0,12604.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.05,
2018,VEN,13019.0,12604.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.121,
2019,VEN,13019.0,12604.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.192,
2020,VEN,13019.0,12602.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.223,
2021,VEN,13019.0,12602.0,12087.0,0.0,0.0,0.0,0.029,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,,
1992,VGB,12132.0,11642.0,12132.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1993,VGB,12132.0,11642.0,12132.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1994,VGB,12132.0,11642.0,12132.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1995,VGB,12132.0,11648.0,12132.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1996,VGB,12132.0,11648.0,12132.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1997,VGB,12132.0,11648.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1998,VGB,12132.0,11648.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1999,VGB,12132.0,11648.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2000,VGB,12132.0,11647.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2001,VGB,12132.0,11647.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2002,VGB,12132.0,11647.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2003,VGB,12132.0,11647.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2004,VGB,12132.0,11647.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2005,VGB,12132.0,11631.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2006,VGB,12132.0,11631.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2007,VGB,12132.0,11631.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2008,VGB,12132.0,11631.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2009,VGB,12132.0,11631.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2010,VGB,12132.0,11623.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2011,VGB,12132.0,11623.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2012,VGB,12132.0,11623.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2013,VGB,12132.0,11623.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2014,VGB,12132.0,11623.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2015,VGB,12132.0,11623.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2016,VGB,12132.0,11623.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2017,VGB,12132.0,11623.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2018,VGB,12132.0,11623.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2019,VGB,12132.0,11623.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2020,VGB,12132.0,11621.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2021,VGB,12132.0,11621.0,11192.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
1992,VNM,4607.0,4705.0,3643.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.901,120.0
1993,VNM,4607.0,4705.0,3643.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.155,120.0
1994,VNM,4607.0,4705.0,3643.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.243,120.0
1995,VNM,4607.0,4709.0,3643.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.136,120.0
1996,VNM,4607.0,4709.0,3643.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.02,120.0
1997,VNM,4607.0,4709.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.962,120.0
1998,VNM,4607.0,4709.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.666,120.0
1999,VNM,4607.0,4709.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.888,120.0
2000,VNM,4607.0,4713.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.68,120.0
2001,VNM,4607.0,4713.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.604,120.0
2002,VNM,4607.0,4713.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.593,120.0
2003,VNM,4607.0,4713.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.648,120.0
2004,VNM,4607.0,4713.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.422,120.0
2005,VNM,4607.0,4717.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.231,120.0
2006,VNM,4607.0,4717.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.2,120.0
2007,VNM,4607.0,4717.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.072,120.0
2008,VNM,4607.0,4717.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.096,120.0
2009,VNM,4607.0,4717.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.086,120.0
2010,VNM,4607.0,4713.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.988,120.0
2011,VNM,4607.0,4713.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.821,120.0
2012,VNM,4607.0,4713.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.794,120.0
2013,VNM,4607.0,4713.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.6,120.0
2014,VNM,4607.0,4713.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.696,120.0
2015,VNM,4607.0,4705.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.518,120.0
2016,VNM,4607.0,4705.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.681,120.0
2017,VNM,4607.0,4705.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.426,120.0
2018,VNM,4607.0,4705.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.509,120.0
2019,VNM,4607.0,4705.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.212,120.0
2020,VNM,4607.0,4700.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.292,120.0
2021,VNM,4607.0,4700.0,4484.0,0.0,0.0,0.0,0.006,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,,120.0
1992,VUT,11452.0,11720.0,11452.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.148,126.0
1993,VUT,11452.0,11720.0,11452.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.1,126.0
1994,VUT,11452.0,11720.0,11452.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.36,126.0
1995,VUT,11452.0,11724.0,11452.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.787,126.0
1996,VUT,11452.0,11724.0,11452.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.698,126.0
1997,VUT,11452.0,11724.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.499,126.0
1998,VUT,11452.0,11724.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.363,126.0
1999,VUT,11452.0,11724.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,126.0
2000,VUT,11452.0,11733.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.415,126.0
2001,VUT,11452.0,11733.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,126.0
2002,VUT,11452.0,11733.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.189,126.0
2003,VUT,11452.0,11733.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.232,126.0
2004,VUT,11452.0,11733.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.438,126.0
2005,VUT,11452.0,11754.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.456,126.0
2006,VUT,11452.0,11754.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.604,126.0
2007,VUT,11452.0,11754.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.509,126.0
2008,VUT,11452.0,11754.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.4,126.0
2009,VUT,11452.0,11754.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.638,126.0
2010,VUT,11452.0,11765.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.141,126.0
2011,VUT,11452.0,11765.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.477,126.0
2012,VUT,11452.0,11765.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.458,126.0
2013,VUT,11452.0,11765.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.675,126.0
2014,VUT,11452.0,11765.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.517,126.0
2015,VUT,11452.0,11776.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.427,126.0
2016,VUT,11452.0,11776.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.403,126.0
2017,VUT,11452.0,11776.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.45,126.0
2018,VUT,11452.0,11776.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.524,126.0
2019,VUT,11452.0,11776.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.639,126.0
2020,VUT,11452.0,11787.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.372,126.0
2021,VUT,11452.0,11787.0,12000.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,126.0
1992,WLF,12379.0,12541.0,12379.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1993,WLF,12379.0,12541.0,12379.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1994,WLF,12379.0,12541.0,12379.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1995,WLF,12379.0,12548.0,12379.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1996,WLF,12379.0,12548.0,12379.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1997,WLF,12379.0,12548.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1998,WLF,12379.0,12548.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1999,WLF,12379.0,12548.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2000,WLF,12379.0,12560.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2001,WLF,12379.0,12560.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2002,WLF,12379.0,12560.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2003,WLF,12379.0,12560.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2004,WLF,12379.0,12560.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2005,WLF,12379.0,12581.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2006,WLF,12379.0,12581.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2007,WLF,12379.0,12581.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2008,WLF,12379.0,12581.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2009,WLF,12379.0,12581.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2010,WLF,12379.0,12592.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2011,WLF,12379.0,12592.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2012,WLF,12379.0,12592.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2013,WLF,12379.0,12592.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2014,WLF,12379.0,12592.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2015,WLF,12379.0,12605.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2016,WLF,12379.0,12605.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2017,WLF,12379.0,12605.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2018,WLF,12379.0,12605.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2019,WLF,12379.0,12605.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2020,WLF,12379.0,12618.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2021,WLF,12379.0,12618.0,12706.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
1992,WSM,12777.0,12916.0,12777.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.148,188.0
1993,WSM,12777.0,12916.0,12777.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.163,188.0
1994,WSM,12777.0,12916.0,12777.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.019,188.0
1995,WSM,12777.0,12924.0,12777.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.236,188.0
1996,WSM,12777.0,12924.0,12777.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.244,188.0
1997,WSM,12777.0,12924.0,13056.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.092,188.0
1998,WSM,12777.0,12924.0,13056.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.208,188.0
1999,WSM,12777.0,12924.0,13056.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.136,188.0
2000,WSM,12777.0,12936.0,13056.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.056,188.0
2001,WSM,12777.0,12936.0,13056.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.077,188.0
2002,WSM,12777.0,12936.0,13056.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.051,188.0
2003,WSM,12777.0,12936.0,13056.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,188.0
2004,WSM,12777.0,12936.0,13056.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.419,188.0
2005,WSM,12777.0,12956.0,13056.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.427,188.0
