"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"ССП"	"LССП"	"ГНКИПЦ01_2753"	"LГНКИПЦ01_2753"	"VAL"
"Индекс потребительских цен(Процент)"	"Сентябрь 2017 г."	"201709"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.2"
"Индекс потребительских цен(Процент)"	"Август 2017 г."	"201708"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"99.8"
"Индекс потребительских цен(Процент)"	"Сентябрь 2016 г."	"201609"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.4"
"Индекс потребительских цен(Процент)"	"Декабрь 2017 г."	"201712"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.9"
"Индекс потребительских цен(Процент)"	"Январь 2018 г."	"201801"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.5"
"Индекс потребительских цен(Процент)"	"Март 2020 г."	"202003"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.7"
"Индекс потребительских цен(Процент)"	"Декабрь 2019 г."	"201912"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.7"
"Индекс потребительских цен(Процент)"	"Апрель 2020 г."	"202004"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.9"
"Индекс потребительских цен(Процент)"	"Декабрь 2020 г."	"202012"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"101.0"
"Индекс потребительских цен(Процент)"	"Сентябрь 2019 г."	"201909"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.3"
"Индекс потребительских цен(Процент)"	"Октябрь 2019 г."	"201910"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.4"
"Индекс потребительских цен(Процент)"	"Июль 2019 г."	"201907"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.3"
"Индекс потребительских цен(Процент)"	"Апрель 2023 г."	"202304"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.7"
"Индекс потребительских цен(Процент)"	"Март 2019 г."	"201903"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.6"
"Индекс потребительских цен(Процент)"	"Февраль 2020 г."	"202002"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.5"
"Индекс потребительских цен(Процент)"	"Апрель 2019 г."	"201904"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.4"
"Индекс потребительских цен(Процент)"	"Июнь 2019 г."	"201906"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.0"
"Индекс потребительских цен(Процент)"	"Май 2019 г."	"201905"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.4"
"Индекс потребительских цен(Процент)"	"Февраль 2019 г."	"201902"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.0"
"Индекс потребительских цен(Процент)"	"Август 2020 г."	"202008"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.2"
"Индекс потребительских цен(Процент)"	"Октябрь 2023 г."	"202310"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.4"
"Индекс потребительских цен(Процент)"	"Январь 2019 г."	"201901"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.8"
"Индекс потребительских цен(Процент)"	"Август 2019 г."	"201908"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.4"
"Индекс потребительских цен(Процент)"	"Декабрь 2018 г."	"201812"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.9"
"Индекс потребительских цен(Процент)"	"Июнь 2024 г."	"202406"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.4"
"Индекс потребительских цен(Процент)"	"Сентябрь 2022 г."	"202209"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"101.4"
"Индекс потребительских цен(Процент)"	"Март 2022 г."	"202203"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"104.2"
"Индекс потребительских цен(Процент)"	"Июнь 2022 г."	"202206"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"101.3"
"Индекс потребительских цен(Процент)"	"Май 2025 г."	"202505"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.9"
"Индекс потребительских цен(Процент)"	"Июль 2025 г."	"202507"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.7"
"Индекс потребительских цен(Процент)"	"Июль 2022 г."	"202207"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"101.0"
"Индекс потребительских цен(Процент)"	"Ноябрь 2022 г."	"202211"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"101.7"
"Индекс потребительских цен(Процент)"	"Январь 2022 г."	"202201"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.6"
"Индекс потребительских цен(Процент)"	"Февраль 2022 г."	"202202"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.6"
"Индекс потребительских цен(Процент)"	"Ноябрь 2024 г."	"202411"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.5"
"Индекс потребительских цен(Процент)"	"Июнь 2025 г."	"202506"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.9"
"Индекс потребительских цен(Процент)"	"Август 2022 г."	"202208"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"101.3"
"Индекс потребительских цен(Процент)"	"Апрель 2022 г."	"202204"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"102.0"
"Индекс потребительских цен(Процент)"	"Декабрь 2022 г."	"202212"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"101.9"
"Индекс потребительских цен(Процент)"	"Июль 2024 г."	"202407"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.9"
"Индекс потребительских цен(Процент)"	"Май 2022 г."	"202205"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"101.0"
"Индекс потребительских цен(Процент)"	"Сентябрь 2024 г."	"202409"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.0"
"Индекс потребительских цен(Процент)"	"Декабрь 2024 г."	"202412"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"101.3"
"Индекс потребительских цен(Процент)"	"Октябрь 2024 г."	"202410"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"100.6"
"Индекс потребительских цен(Процент)"	"Октябрь 2022 г."	"202210"	"ЖАМБЫЛСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к предыдущему периоду"	"0"	"Товары и услуги"	"0"	"101.3"
